date,open,High,Low,Close,adj_close,Volume
1930-02-03,22.740000,22.740000,22.740000,22.740000,22.740000,0
1930-02-04,23.010000,23.010000,23.010000,23.010000,23.010000,0
1930-02-05,23.309999,23.309999,23.309999,23.309999,23.309999,0
1930-02-06,23.059999,23.059999,23.059999,23.059999,23.059999,0
1930-02-07,22.969999,22.969999,22.969999,22.969999,22.969999,0
1930-02-10,23.120001,23.120001,23.120001,23.120001,23.120001,0
1930-02-11,23.320000,23.320000,23.320000,23.320000,23.320000,0
1930-02-13,23.360001,23.360001,23.360001,23.360001,23.360001,0
1930-02-14,23.350000,23.350000,23.350000,23.350000,23.350000,0
1930-02-17,23.260000,23.260000,23.260000,23.260000,23.260000,0
1930-02-18,23.280001,23.280001,23.280001,23.280001,23.280001,0
1930-02-19,23.070000,23.070000,23.070000,23.070000,23.070000,0
1930-02-20,22.639999,22.639999,22.639999,22.639999,22.639999,0
1930-02-21,22.920000,22.920000,22.920000,22.920000,22.920000,0
1930-02-24,22.680000,22.680000,22.680000,22.680000,22.680000,0
1930-02-25,22.889999,22.889999,22.889999,22.889999,22.889999,0
1930-02-26,23.110001,23.110001,23.110001,23.110001,23.110001,0
1930-02-27,23.080000,23.080000,23.080000,23.080000,23.080000,0
1930-02-28,23.280001,23.280001,23.280001,23.280001,23.280001,0
1930-03-03,23.360001,23.360001,23.360001,23.360001,23.360001,0
1930-03-04,23.540001,23.540001,23.540001,23.540001,23.540001,0
1930-03-05,23.360001,23.360001,23.360001,23.360001,23.360001,0
1930-03-06,23.590000,23.590000,23.590000,23.590000,23.590000,0
1930-03-07,23.590000,23.590000,23.590000,23.590000,23.590000,0
1930-03-10,23.670000,23.670000,23.670000,23.670000,23.670000,0
1930-03-11,23.719999,23.719999,23.719999,23.719999,23.719999,0
1930-03-12,23.459999,23.459999,23.459999,23.459999,23.459999,0
1930-03-13,23.600000,23.600000,23.600000,23.600000,23.600000,0
1930-03-14,23.450001,23.450001,23.450001,23.450001,23.450001,0
1930-03-17,23.670000,23.670000,23.670000,23.670000,23.670000,0
1930-03-18,23.900000,23.900000,23.900000,23.900000,23.900000,0
1930-03-19,24.030001,24.030001,24.030001,24.030001,24.030001,0
1930-03-20,24.139999,24.139999,24.139999,24.139999,24.139999,0
1930-03-21,24.290001,24.290001,24.290001,24.290001,24.290001,0
1930-03-24,24.280001,24.280001,24.280001,24.280001,24.280001,0
1930-03-25,24.250000,24.250000,24.250000,24.250000,24.250000,0
1930-03-26,24.620001,24.620001,24.620001,24.620001,24.620001,0
1930-03-27,24.570000,24.570000,24.570000,24.570000,24.570000,0
1930-03-28,24.850000,24.850000,24.850000,24.850000,24.850000,0
1930-03-31,24.150000,24.150000,24.150000,24.150000,24.150000,0
1930-04-01,25.370001,25.370001,25.370001,25.370001,25.370001,0
1930-04-02,25.110001,25.110001,25.110001,25.110001,25.110001,0
1930-04-03,25.160000,25.160000,25.160000,25.160000,25.160000,0
1930-04-04,25.540001,25.540001,25.540001,25.540001,25.540001,0
1930-04-07,25.600000,25.600000,25.600000,25.600000,25.600000,0
1930-04-08,25.459999,25.459999,25.459999,25.459999,25.459999,0
1930-04-09,25.870001,25.870001,25.870001,25.870001,25.870001,0
1930-04-10,25.920000,25.920000,25.920000,25.920000,25.920000,0
1930-04-11,25.840000,25.840000,25.840000,25.840000,25.840000,0
1930-04-14,25.730000,25.730000,25.730000,25.730000,25.730000,0
1930-04-15,25.740000,25.740000,25.740000,25.740000,25.740000,0
1930-04-16,25.559999,25.559999,25.559999,25.559999,25.559999,0
1930-04-17,25.750000,25.750000,25.750000,25.750000,25.750000,0
1930-04-21,25.290001,25.290001,25.290001,25.290001,25.290001,0
1930-04-22,25.500000,25.500000,25.500000,25.500000,25.500000,0
1930-04-23,25.549999,25.549999,25.549999,25.549999,25.549999,0
1930-04-24,25.350000,25.350000,25.350000,25.350000,25.350000,0
1930-04-25,25.320000,25.320000,25.320000,25.320000,25.320000,0
1930-04-28,24.760000,24.760000,24.760000,24.760000,24.760000,0
1930-04-29,24.730000,24.730000,24.730000,24.730000,24.730000,0
1930-04-30,24.900000,24.900000,24.900000,24.900000,24.900000,0
1930-05-01,24.299999,24.299999,24.299999,24.299999,24.299999,0
1930-05-02,23.570000,23.570000,23.570000,23.570000,23.570000,0
1930-05-05,22.980000,22.980000,22.980000,22.980000,22.980000,0
1930-05-06,23.760000,23.760000,23.760000,23.760000,23.760000,0
1930-05-07,23.309999,23.309999,23.309999,23.309999,23.309999,0
1930-05-08,23.400000,23.400000,23.400000,23.400000,23.400000,0
1930-05-09,23.690001,23.690001,23.690001,23.690001,23.690001,0
1930-05-12,24.090000,24.090000,24.090000,24.090000,24.090000,0
1930-05-13,24.420000,24.420000,24.420000,24.420000,24.420000,0
1930-05-14,24.570000,24.570000,24.570000,24.570000,24.570000,0
1930-05-15,24.170000,24.170000,24.170000,24.170000,24.170000,0
1930-05-16,24.280001,24.280001,24.280001,24.280001,24.280001,0
1930-05-19,23.750000,23.750000,23.750000,23.750000,23.750000,0
1930-05-20,23.860001,23.860001,23.860001,23.860001,23.860001,0
1930-05-21,23.740000,23.740000,23.740000,23.740000,23.740000,0
1930-05-22,23.790001,23.790001,23.790001,23.790001,23.790001,0
1930-05-23,24.030001,24.030001,24.030001,24.030001,24.030001,0
1930-05-26,24.230000,24.230000,24.230000,24.230000,24.230000,0
1930-05-27,24.240000,24.240000,24.240000,24.240000,24.240000,0
1930-05-28,24.379999,24.379999,24.379999,24.379999,24.379999,0
1930-05-29,24.490000,24.490000,24.490000,24.490000,24.490000,0
1930-06-02,24.400000,24.400000,24.400000,24.400000,24.400000,0
1930-06-03,24.180000,24.180000,24.180000,24.180000,24.180000,0
1930-06-04,24.290001,24.290001,24.290001,24.290001,24.290001,0
1930-06-05,23.910000,23.910000,23.910000,23.910000,23.910000,0
1930-06-06,23.520000,23.520000,23.520000,23.520000,23.520000,0
1930-06-09,22.379999,22.379999,22.379999,22.379999,22.379999,0
1930-06-10,23.010000,23.010000,23.010000,23.010000,23.010000,0
1930-06-11,22.200001,22.200001,22.200001,22.200001,22.200001,0
1930-06-12,22.129999,22.129999,22.129999,22.129999,22.129999,0
1930-06-13,22.260000,22.260000,22.260000,22.260000,22.260000,0
1930-06-16,20.559999,20.559999,20.559999,20.559999,20.559999,0
1930-06-17,20.580000,20.580000,20.580000,20.580000,20.580000,0
1930-06-18,19.860001,19.860001,19.860001,19.860001,19.860001,0
1930-06-19,20.790001,20.790001,20.790001,20.790001,20.790001,0
1930-06-20,20.250000,20.250000,20.250000,20.250000,20.250000,0
1930-06-23,20.090000,20.090000,20.090000,20.090000,20.090000,0
1930-06-24,19.389999,19.389999,19.389999,19.389999,19.389999,0
1930-06-25,19.540001,19.540001,19.540001,19.540001,19.540001,0
1930-06-26,20.000000,20.000000,20.000000,20.000000,20.000000,0
1930-06-27,19.809999,19.809999,19.809999,19.809999,19.809999,0
1930-06-30,20.459999,20.459999,20.459999,20.459999,20.459999,0
1930-07-01,20.240000,20.240000,20.240000,20.240000,20.240000,0
1930-07-02,20.459999,20.459999,20.459999,20.459999,20.459999,0
1930-07-03,20.250000,20.250000,20.250000,20.250000,20.250000,0
1930-07-07,19.830000,19.830000,19.830000,19.830000,19.830000,0
1930-07-08,19.969999,19.969999,19.969999,19.969999,19.969999,0
1930-07-09,20.260000,20.260000,20.260000,20.260000,20.260000,0
1930-07-10,20.770000,20.770000,20.770000,20.770000,20.770000,0
1930-07-11,20.549999,20.549999,20.549999,20.549999,20.549999,0
1930-07-14,21.360001,21.360001,21.360001,21.360001,21.360001,0
1930-07-15,21.320000,21.320000,21.320000,21.320000,21.320000,0
1930-07-16,21.480000,21.480000,21.480000,21.480000,21.480000,0
1930-07-17,21.580000,21.580000,21.580000,21.580000,21.580000,0
1930-07-18,21.770000,21.770000,21.770000,21.770000,21.770000,0
1930-07-21,20.940001,20.940001,20.940001,20.940001,20.940001,0
1930-07-22,21.320000,21.320000,21.320000,21.320000,21.320000,0
1930-07-23,21.660000,21.660000,21.660000,21.660000,21.660000,0
1930-07-24,21.379999,21.379999,21.379999,21.379999,21.379999,0
1930-07-25,21.500000,21.500000,21.500000,21.500000,21.500000,0
1930-07-28,21.820000,21.820000,21.820000,21.820000,21.820000,0
1930-07-29,21.650000,21.650000,21.650000,21.650000,21.650000,0
1930-07-30,21.080000,21.080000,21.080000,21.080000,21.080000,0
1930-07-31,21.209999,21.209999,21.209999,21.209999,21.209999,0
1930-08-01,21.110001,21.110001,21.110001,21.110001,21.110001,0
1930-08-04,21.520000,21.520000,21.520000,21.520000,21.520000,0
1930-08-05,21.520000,21.520000,21.520000,21.520000,21.520000,0
1930-08-06,21.180000,21.180000,21.180000,21.180000,21.180000,0
1930-08-07,21.059999,21.059999,21.059999,21.059999,21.059999,0
1930-08-08,20.270000,20.270000,20.270000,20.270000,20.270000,0
1930-08-11,20.400000,20.400000,20.400000,20.400000,20.400000,0
1930-08-12,19.879999,19.879999,19.879999,19.879999,19.879999,0
1930-08-13,20.150000,20.150000,20.150000,20.150000,20.150000,0
1930-08-14,20.160000,20.160000,20.160000,20.160000,20.160000,0
1930-08-15,20.700001,20.700001,20.700001,20.700001,20.700001,0
1930-08-18,20.540001,20.540001,20.540001,20.540001,20.540001,0
1930-08-19,20.740000,20.740000,20.740000,20.740000,20.740000,0
1930-08-20,20.850000,20.850000,20.850000,20.850000,20.850000,0
1930-08-21,20.639999,20.639999,20.639999,20.639999,20.639999,0
1930-08-22,20.790001,20.790001,20.790001,20.790001,20.790001,0
1930-08-25,20.680000,20.680000,20.680000,20.680000,20.680000,0
1930-08-26,20.980000,20.980000,20.980000,20.980000,20.980000,0
1930-08-27,21.139999,21.139999,21.139999,21.139999,21.139999,0
1930-08-28,21.129999,21.129999,21.129999,21.129999,21.129999,0
1930-08-29,21.370001,21.370001,21.370001,21.370001,21.370001,0
1930-09-02,21.379999,21.379999,21.379999,21.379999,21.379999,0
1930-09-03,21.170000,21.170000,21.170000,21.170000,21.170000,0
1930-09-04,21.020000,21.020000,21.020000,21.020000,21.020000,0
1930-09-05,21.340000,21.340000,21.340000,21.340000,21.340000,0
1930-09-08,21.629999,21.629999,21.629999,21.629999,21.629999,0
1930-09-09,21.760000,21.760000,21.760000,21.760000,21.760000,0
1930-09-10,21.860001,21.860001,21.860001,21.860001,21.860001,0
1930-09-11,21.719999,21.719999,21.719999,21.719999,21.719999,0
1930-09-12,21.500000,21.500000,21.500000,21.500000,21.500000,0
1930-09-15,21.190001,21.190001,21.190001,21.190001,21.190001,0
1930-09-16,21.219999,21.219999,21.219999,21.219999,21.219999,0
1930-09-17,21.290001,21.290001,21.290001,21.290001,21.290001,0
1930-09-18,21.059999,21.059999,21.059999,21.059999,21.059999,0
1930-09-19,20.680000,20.680000,20.680000,20.680000,20.680000,0
1930-09-22,20.170000,20.170000,20.170000,20.170000,20.170000,0
1930-09-23,20.440001,20.440001,20.440001,20.440001,20.440001,0
1930-09-24,20.110001,20.110001,20.110001,20.110001,20.110001,0
1930-09-25,19.730000,19.730000,19.730000,19.730000,19.730000,0
1930-09-26,19.430000,19.430000,19.430000,19.430000,19.430000,0
1930-09-29,18.879999,18.879999,18.879999,18.879999,18.879999,0
1930-09-30,18.590000,18.590000,18.590000,18.590000,18.590000,0
1930-10-01,19.420000,19.420000,19.420000,19.420000,19.420000,0
1930-10-02,19.180000,19.180000,19.180000,19.180000,19.180000,0
1930-10-03,19.420000,19.420000,19.420000,19.420000,19.420000,0
1930-10-06,18.610001,18.610001,18.610001,18.610001,18.610001,0
1930-10-07,18.620001,18.620001,18.620001,18.620001,18.620001,0
1930-10-08,18.400000,18.400000,18.400000,18.400000,18.400000,0
1930-10-09,17.670000,17.670000,17.670000,17.670000,17.670000,0
1930-10-10,18.110001,18.110001,18.110001,18.110001,18.110001,0
1930-10-14,17.910000,17.910000,17.910000,17.910000,17.910000,0
1930-10-15,18.200001,18.200001,18.200001,18.200001,18.200001,0
1930-10-16,17.879999,17.879999,17.879999,17.879999,17.879999,0
1930-10-17,17.160000,17.160000,17.160000,17.160000,17.160000,0
1930-10-20,17.570000,17.570000,17.570000,17.570000,17.570000,0
1930-10-21,17.049999,17.049999,17.049999,17.049999,17.049999,0
1930-10-22,16.900000,16.900000,16.900000,16.900000,16.900000,0
1930-10-23,17.139999,17.139999,17.139999,17.139999,17.139999,0
1930-10-24,17.740000,17.740000,17.740000,17.740000,17.740000,0
1930-10-27,17.780001,17.780001,17.780001,17.780001,17.780001,0
1930-10-28,17.860001,17.860001,17.860001,17.860001,17.860001,0
1930-10-29,17.549999,17.549999,17.549999,17.549999,17.549999,0
1930-10-30,17.340000,17.340000,17.340000,17.340000,17.340000,0
1930-10-31,16.940001,16.940001,16.940001,16.940001,16.940001,0
1930-11-03,17.129999,17.129999,17.129999,17.129999,17.129999,0
1930-11-05,16.620001,16.620001,16.620001,16.620001,16.620001,0
1930-11-06,16.650000,16.650000,16.650000,16.650000,16.650000,0
1930-11-07,16.090000,16.090000,16.090000,16.090000,16.090000,0
1930-11-10,15.540000,15.540000,15.540000,15.540000,15.540000,0
1930-11-11,15.790000,15.790000,15.790000,15.790000,15.790000,0
1930-11-12,16.139999,16.139999,16.139999,16.139999,16.139999,0
1930-11-13,16.559999,16.559999,16.559999,16.559999,16.559999,0
1930-11-14,16.889999,16.889999,16.889999,16.889999,16.889999,0
1930-11-17,16.480000,16.480000,16.480000,16.480000,16.480000,0
1930-11-18,16.660000,16.660000,16.660000,16.660000,16.660000,0
1930-11-19,17.010000,17.010000,17.010000,17.010000,17.010000,0
1930-11-20,16.940001,16.940001,16.940001,16.940001,16.940001,0
1930-11-21,17.200001,17.200001,17.200001,17.200001,17.200001,0
1930-11-24,17.049999,17.049999,17.049999,17.049999,17.049999,0
1930-11-25,16.850000,16.850000,16.850000,16.850000,16.850000,0
1930-11-26,16.610001,16.610001,16.610001,16.610001,16.610001,0
1930-11-28,16.379999,16.379999,16.379999,16.379999,16.379999,0
1930-12-01,16.799999,16.799999,16.799999,16.799999,16.799999,0
1930-12-02,16.959999,16.959999,16.959999,16.959999,16.959999,0
1930-12-03,16.670000,16.670000,16.670000,16.670000,16.670000,0
1930-12-04,16.420000,16.420000,16.420000,16.420000,16.420000,0
1930-12-05,16.430000,16.430000,16.430000,16.430000,16.430000,0
1930-12-08,15.970000,15.970000,15.970000,15.970000,15.970000,0
1930-12-09,15.980000,15.980000,15.980000,15.980000,15.980000,0
1930-12-10,15.730000,15.730000,15.730000,15.730000,15.730000,0
1930-12-11,15.550000,15.550000,15.550000,15.550000,15.550000,0
1930-12-12,15.430000,15.430000,15.430000,15.430000,15.430000,0
1930-12-15,14.940000,14.940000,14.940000,14.940000,14.940000,0
1930-12-16,14.440000,14.440000,14.440000,14.440000,14.440000,0
1930-12-17,15.110000,15.110000,15.110000,15.110000,15.110000,0
1930-12-18,15.220000,15.220000,15.220000,15.220000,15.220000,0
1930-12-19,15.390000,15.390000,15.390000,15.390000,15.390000,0
1930-12-22,14.880000,14.880000,14.880000,14.880000,14.880000,0
1930-12-23,14.960000,14.960000,14.960000,14.960000,14.960000,0
1930-12-24,15.160000,15.160000,15.160000,15.160000,15.160000,0
1930-12-26,14.850000,14.850000,14.850000,14.850000,14.850000,0
1930-12-29,14.720000,14.720000,14.720000,14.720000,14.720000,0
1930-12-30,15.060000,15.060000,15.060000,15.060000,15.060000,0
1930-12-31,15.340000,15.340000,15.340000,15.340000,15.340000,0
1931-01-02,15.850000,15.850000,15.850000,15.850000,15.850000,0
1931-01-05,15.930000,15.930000,15.930000,15.930000,15.930000,0
1931-01-06,16.129999,16.129999,16.129999,16.129999,16.129999,0
1931-01-07,15.090000,15.090000,15.090000,15.090000,15.090000,0
1931-01-08,16.230000,16.230000,16.230000,16.230000,16.230000,0
1931-01-09,16.070000,16.070000,16.070000,16.070000,16.070000,0
1931-01-12,15.840000,15.840000,15.840000,15.840000,15.840000,0
1931-01-13,15.650000,15.650000,15.650000,15.650000,15.650000,0
1931-01-14,15.830000,15.830000,15.830000,15.830000,15.830000,0
1931-01-15,15.460000,15.460000,15.460000,15.460000,15.460000,0
1931-01-16,15.650000,15.650000,15.650000,15.650000,15.650000,0
1931-01-19,15.460000,15.460000,15.460000,15.460000,15.460000,0
1931-01-20,15.780000,15.780000,15.780000,15.780000,15.780000,0
1931-01-21,15.780000,15.780000,15.780000,15.780000,15.780000,0
1931-01-22,16.070000,16.070000,16.070000,16.070000,16.070000,0
1931-01-23,16.420000,16.420000,16.420000,16.420000,16.420000,0
1931-01-26,16.400000,16.400000,16.400000,16.400000,16.400000,0
1931-01-27,16.320000,16.320000,16.320000,16.320000,16.320000,0
1931-01-28,16.020000,16.020000,16.020000,16.020000,16.020000,0
1931-01-29,16.170000,16.170000,16.170000,16.170000,16.170000,0
1931-01-30,16.190001,16.190001,16.190001,16.190001,16.190001,0
1931-02-02,16.160000,16.160000,16.160000,16.160000,16.160000,0
1931-02-03,16.240000,16.240000,16.240000,16.240000,16.240000,0
1931-02-04,16.330000,16.330000,16.330000,16.330000,16.330000,0
1931-02-05,16.219999,16.219999,16.219999,16.219999,16.219999,0
1931-02-06,16.270000,16.270000,16.270000,16.270000,16.270000,0
1931-02-09,16.959999,16.959999,16.959999,16.959999,16.959999,0
1931-02-10,17.230000,17.230000,17.230000,17.230000,17.230000,0
1931-02-11,17.280001,17.280001,17.280001,17.280001,17.280001,0
1931-02-13,17.180000,17.180000,17.180000,17.180000,17.180000,0
1931-02-16,17.340000,17.340000,17.340000,17.340000,17.340000,0
1931-02-17,17.049999,17.049999,17.049999,17.049999,17.049999,0
1931-02-18,17.200001,17.200001,17.200001,17.200001,17.200001,0
